LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
1675,81112,55025,222,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 14% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1676,81112,62343,979,INFO,dfs.DataNode$PacketResponder,Received block blk_8159708903506903385 of size 16777216 from /10.251.200.98,E11,Received block blk_<*> of size <*> from /<*>
1677,81109,144551,32,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 25% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1678,81111,61553,732,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1194495619778892979 is added to invalidSet of 10.251.151.12:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1679,81110,124920,929,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.210.173 attempted to write to protected path /user/secure/part-00747,E42,Permission denied: <*> attempted to write to protected path /<*>
1680,81112,162540,955,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.175.8:50010 is added to blk_-3129200984299427909 size 16777216,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1681,81109,72724,160,WARN,dfs.DataNode,Low disk space on DataNode 10.251.168.74:50010: only 331 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1682,81111,94824,883,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_-5931779159164520729 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1683,81110,202850,666,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-9943261419851026269: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1684,81110,43637,606,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.237.28:50010 is added to blk_4380061528928553720 size 134217728,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1685,81109,92710,474,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4055721717480188256 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1686,81109,141216,728,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-6887001979304175995: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1687,81112,31704,360,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_803269280005110721 took 8329 ms from 10.251.173.195:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1688,81111,50120,621,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.8.230:50010 is added to blk_4361496525266835102 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1689,81111,51658,854,INFO,dfs.DataNode$PacketResponder,Received block blk_-9743246041601616221 of size 67108864 from /10.251.95.173,E11,Received block blk_<*> of size <*> from /<*>
1690,81109,145105,364,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.168.221 attempted to write to protected path /user/secure/part-00414,E42,Permission denied: <*> attempted to write to protected path /<*>
1691,81112,33422,997,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.116.79:50010 is added to blk_-8332029010334013511 size 134217728,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1692,81109,185101,765,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7667842947422321648 is added to invalidSet of 10.250.51.43:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1693,81111,124111,445,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.73.80 attempted to write to protected path /user/secure/part-00396,E42,Permission denied: <*> attempted to write to protected path /<*>
1694,81112,111411,444,ERROR,dfs.DataNode,DataNode failed to transfer block blk_8583803260179927076 to 10.251.217.188:45515 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1695,81113,95945,224,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.168.9:50010: volume /mnt/hadoop/dfs/data/subdir5 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1696,81112,191634,460,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.191.72:63717: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1697,81113,74537,634,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_6427878123963528158 detected on 10.251.131.226:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1698,81111,40116,818,ERROR,dfs.FSNamesystem,Failed to replicate block blk_9225793734037655899: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1699,81112,122840,424,ERROR,dfs.DataNode$DataXceiver,10.251.81.5:50010:Got exception while serving blk_2420169484599715061 to /10.250.165.185: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1700,81113,181338,508,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.146.3 attempted to write to protected path /user/secure/part-00595,E42,Permission denied: <*> attempted to write to protected path /<*>
1701,81111,171521,291,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.161.113 attempted to write to protected path /user/secure/part-00114,E42,Permission denied: <*> attempted to write to protected path /<*>
1702,81111,62141,90,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5299845483485094437 src: /10.250.69.97:32591 dest: /10.250.49.206:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1703,81112,71151,990,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_282322101077220517 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1704,81111,193705,698,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4222742672422312281 src: /10.250.79.30:41996 dest: /10.251.178.37:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1705,81111,114935,309,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.135.229 on block blk_-713071511515008384,E40,Unauthorized access attempt by <*> on block blk_<*>
1706,81111,111131,444,ERROR,dfs.DataNode$DataXceiver,10.250.108.180:50010:Got exception while serving blk_-3132099556751710504 to /10.251.72.116: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1707,81109,95856,440,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.169.86:50010: volume /mnt/hadoop/dfs/data/subdir4 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1708,81111,200059,207,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_18 from 10.251.211.234:57929,E41,Kerberos authentication failed for user <*> from <*>:<*>
1709,81113,234821,132,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.202.214:50010: volume /mnt/hadoop/dfs/data/subdir5 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1710,81111,101100,421,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-4166397470973881908 took 6876 ms from 10.250.118.57:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1711,81109,183829,343,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-6750163232078319389 to 10.251.18.154:37126 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1712,81109,215110,962,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3659620095849195193 src: /10.250.142.41:51691 dest: /10.251.246.119:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1713,81110,224111,525,ERROR,dfs.DataNode$DataXceiver,10.251.182.30:50010:Got exception while serving blk_4910591518113891166 to /10.250.7.98: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1714,81112,23016,566,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-8469571713155693748 detected on 10.250.117.98:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1715,81112,213622,916,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.253.22:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1716,81111,45006,957,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 48% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1717,81113,95410,870,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.76.25:50010 is added to blk_-5900146372019725713 size 33554432,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1718,81109,215936,259,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 42% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1719,81112,81916,246,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6447446862059399392 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1720,81113,15832,392,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.145.112:32102: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1721,81113,82612,883,ERROR,dfs.DataNode$DataXceiver,10.250.47.35:50010:Got exception while serving blk_1395096413509606421 to /10.251.180.160: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1722,81112,52213,940,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.71.72:50010 is added to blk_6296292721187737108 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1723,81109,20100,952,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.85.219:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1724,81110,82509,643,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.10.102:50010 is added to blk_6213906561636704943 size 33554432,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1725,81112,234101,115,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.10:50010 is added to blk_129084928627843911 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1726,81112,24827,873,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-8802329194412135336: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1727,81113,175658,971,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_13 from 10.251.96.46:30699,E41,Kerberos authentication failed for user <*> from <*>:<*>
1728,81113,704,977,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9111345932456414780 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1729,81111,153938,569,WARN,dfs.FSNamesystem,"Replication of blk_-113390428746092875 queued for 295 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1730,81111,30432,464,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.131.20 on block blk_-6236090969452535009,E40,Unauthorized access attempt by <*> on block blk_<*>
1731,81112,224630,548,INFO,dfs.DataNode$PacketResponder,Received block blk_4188581681378221684 of size 67108864 from /10.250.249.82,E11,Received block blk_<*> of size <*> from /<*>
1732,81109,185929,634,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.193.19:58242: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1733,81111,192042,878,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6602933664808030369 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1734,81112,55626,514,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.140:50010 is added to blk_-5838733074468061551 size 16777216,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1735,81111,15707,319,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-5153567088792076244 detected on 10.250.31.236:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1736,81112,151303,226,WARN,dfs.FSNamesystem,"Replication of blk_8869962814686402864 queued for 246 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1737,81109,140323,540,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-6830375003781072001 took 7231 ms from 10.251.41.254:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1738,81109,222518,918,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.64.58:46427: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1739,81113,120004,203,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 52% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1740,81112,124437,114,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-6887605988603684716: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1741,81111,183013,788,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.71.192 attempted to write to protected path /user/secure/part-00705,E42,Permission denied: <*> attempted to write to protected path /<*>
1742,81109,170157,862,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2389074588928644565 is added to invalidSet of 10.250.91.249:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1743,81109,4717,260,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3585496030504862186 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1744,81110,191445,307,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-6429532277481889442: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1745,81109,64223,390,WARN,dfs.FSNamesystem,"Replication of blk_4379505517848515066 queued for 92 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1746,81111,72020,678,ERROR,dfs.DataNode$DataXceiver,10.251.182.69:50010:Got exception while serving blk_1891588341444543080 to /10.251.228.114: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1747,81113,73630,687,WARN,dfs.FSNamesystem,"Replication of blk_8010468491957072377 queued for 194 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1748,81112,152410,392,WARN,dfs.DataNode,Low disk space on DataNode 10.250.87.234:50010: only 795 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1749,81109,203236,257,INFO,dfs.DataNode$PacketResponder,Received block blk_-7351474702637169293 of size 16777216 from /10.250.158.91,E11,Received block blk_<*> of size <*> from /<*>
1750,81113,94119,504,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2508915118244131000 src: /10.251.19.177:33926 dest: /10.250.113.107:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1751,81109,103608,461,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-3180752557550990392 to 10.250.144.182:32273 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1752,81109,142115,834,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3537420497489441567 is added to invalidSet of 10.251.171.201:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1753,81109,214120,943,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.194.140:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1754,81109,183307,542,ERROR,dfs.DataNode$DataXceiver,10.250.97.168:50010:Got exception while serving blk_-2458139449520361660 to /10.250.40.110: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1755,81112,144628,464,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.119.94:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1756,81113,85448,45,WARN,dfs.DataNode,Low disk space on DataNode 10.250.251.32:50010: only 618 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1757,81112,30615,875,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 27% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1758,81110,212738,75,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_-239563084116910589 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1759,81112,55410,634,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.84.245 attempted to write to protected path /user/secure/part-00528,E42,Permission denied: <*> attempted to write to protected path /<*>
1760,81113,102001,521,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 33% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1761,81113,232556,547,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 30% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1762,81110,102945,504,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_33 from 10.250.236.27:57898,E41,Kerberos authentication failed for user <*> from <*>:<*>
1763,81113,151206,36,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.44.164:50010 is added to blk_8023533266223769572 size 16777216,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1764,81109,42309,90,WARN,dfs.FSNamesystem,"Replication of blk_-8578396180800384387 queued for 243 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1765,81113,183922,959,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-818297063122310249: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1766,81109,195151,940,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.129.96 attempted to write to protected path /user/secure/part-00799,E42,Permission denied: <*> attempted to write to protected path /<*>
1767,81111,30029,901,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_8920464269676676883 took 2513 ms from 10.251.244.180:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1768,81112,518,236,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_-5511811936382028146 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1769,81111,72530,744,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 18% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1770,81113,75359,779,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.139.242:57788: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1771,81113,224947,530,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.241.56 on block blk_1975849111781978101,E40,Unauthorized access attempt by <*> on block blk_<*>
1772,81111,145824,918,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.20.154:50010: volume /mnt/hadoop/dfs/data/subdir4 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1773,81111,40520,140,WARN,dfs.DataNode,Low disk space on DataNode 10.250.197.99:50010: only 461 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1774,81111,180843,796,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.65.35 on block blk_224730847522812267,E40,Unauthorized access attempt by <*> on block blk_<*>
1775,81110,192336,191,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.181.217:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1776,81113,221409,61,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_7912530932109407728: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1777,81111,54716,988,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.73.138:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1778,81113,195622,981,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_2633218990469755893 detected on 10.250.98.10:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1779,81112,74438,730,INFO,dfs.DataNode$DataXceiver,Receiving block blk_184065503698668333 src: /10.251.98.120:64973 dest: /10.251.79.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1780,81111,195735,883,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.206.18 on block blk_6122028223898405055,E40,Unauthorized access attempt by <*> on block blk_<*>
1781,81111,101040,755,ERROR,dfs.DataNode$DataXceiver,10.250.191.240:50010:Got exception while serving blk_-390606629616663169 to /10.251.124.164: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1782,81113,223544,784,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-7897684797323090209 to 10.251.235.20:37639 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1783,81109,24240,425,INFO,dfs.DataNode$PacketResponder,Received block blk_2532913584553414782 of size 67108864 from /10.250.218.156,E11,Received block blk_<*> of size <*> from /<*>
1784,81110,171216,761,ERROR,dfs.DataNode$DataXceiver,10.250.187.20:50010:Got exception while serving blk_8790412285231825249 to /10.250.209.149: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1785,81109,155142,864,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-3731386056191039362 took 7367 ms from 10.251.176.193:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1786,81109,70703,926,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.148.69 on block blk_9661413997738973121,E40,Unauthorized access attempt by <*> on block blk_<*>
1787,81112,54631,299,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_9 from 10.250.163.225:35813,E41,Kerberos authentication failed for user <*> from <*>:<*>
1788,81110,62153,356,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_2404936517789320916: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1789,81111,84852,510,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-950108840174679611 src: /10.250.188.204:53080 dest: /10.250.36.185:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1790,81113,94647,331,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3651417194436535686 is added to invalidSet of 10.251.231.136:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1791,81109,202446,960,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.50.76 on block blk_-2571641850715191945,E40,Unauthorized access attempt by <*> on block blk_<*>
1792,81113,70004,734,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_9690060579157568981 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1793,81112,185742,549,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-5287662161538473207: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1794,81112,45529,196,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3006768002236310875 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1795,81110,150123,577,INFO,dfs.DataNode$PacketResponder,Received block blk_-3194790072702941781 of size 33554432 from /10.250.17.80,E11,Received block blk_<*> of size <*> from /<*>
1796,81110,11646,504,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.57.120:50010: volume /mnt/hadoop/dfs/data/subdir2 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1797,81110,155938,455,ERROR,dfs.DataNode$DataXceiver,10.250.17.68:50010:Got exception while serving blk_-3159299217548251297 to /10.250.186.99: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1798,81111,143837,80,ERROR,dfs.DataNode$DataXceiver,10.250.97.99:50010:Got exception while serving blk_-7997234844974139029 to /10.250.134.221: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1799,81113,105034,513,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.148.86:34398: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1800,81112,180016,189,ERROR,dfs.DataNode$DataXceiver,10.251.130.28:50010:Got exception while serving blk_9782029561391377453 to /10.251.88.243: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1801,81110,52053,471,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9435697237287610141 src: /10.251.244.3:61759 dest: /10.250.50.209:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1802,81112,4204,360,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.80.53 attempted to write to protected path /user/secure/part-00229,E42,Permission denied: <*> attempted to write to protected path /<*>
1803,81111,30153,703,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_6325581182682265626 took 6044 ms from 10.250.79.117:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1804,81109,200545,247,WARN,dfs.FSNamesystem,"Replication of blk_2068231705181562161 queued for 112 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1805,81113,55919,917,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_39 from 10.250.244.249:39145,E41,Kerberos authentication failed for user <*> from <*>:<*>
1806,81109,123228,792,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7808323506721697066 src: /10.250.101.96:52222 dest: /10.251.194.37:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1807,81110,32254,579,INFO,dfs.DataNode$PacketResponder,Received block blk_590275908630757150 of size 16777216 from /10.250.156.238,E11,Received block blk_<*> of size <*> from /<*>
1808,81109,180535,809,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.137.41:63652: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1809,81112,45742,713,WARN,dfs.DataNode,Low disk space on DataNode 10.251.160.210:50010: only 393 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1810,81113,210845,396,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3604701077185814418 is added to invalidSet of 10.250.84.133:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1811,81112,142732,634,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-1108655886932465654 took 6749 ms from 10.251.219.22:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1812,81113,24847,609,ERROR,dfs.DataNode$DataXceiver,10.250.180.218:50010:Got exception while serving blk_-8042144808135693263 to /10.251.156.23: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1813,81112,153548,256,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_3131174641216906340 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1814,81111,175925,545,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_5114540888734961971 detected on 10.250.148.90:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1815,81113,181615,862,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3502761577140841380 is added to invalidSet of 10.251.67.161:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
